hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
5.8034214636322226,8,3,3,4.0,4.0,3.0,42,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2342,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1,No
6.362743195002222,16,3,3,4.0,1.0,2.0,28,Travel_Rarely,Sales,1,4,Life Sciences,1,676,Female,2,Sales Representative,Single,20330,2.0,Y,15,8,1,5.0,5,3,1,2,No
9.855880187416112,13,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1165,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2,No
7.022888219544722,19,3,3,1.0,1.0,3.0,45,Travel_Frequently,Research & Development,19,4,Life Sciences,1,3187,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0,Yes
5.515365908076666,21,2,3,1.0,1.0,3.0,33,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1832,Male,3,Laboratory Technician,Divorced,24510,1.0,Y,13,8,1,9.0,3,9,0,8,No
9.911811691209166,5,2,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,16,4,Medical,1,1956,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3,No
8.22869924141,5,2,3,4.0,4.0,,40,Non-Travel,Research & Development,7,3,Medical,1,2311,Male,1,Research Scientist,Divorced,28000,3.0,Y,12,8,2,8.0,0,2,2,2,No
9.8119667559125,14,3,3,4.0,2.0,3.0,56,Travel_Rarely,Research & Development,24,4,Life Sciences,1,719,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,No
7.3425937081658335,6,1,3,4.0,3.0,3.0,58,Travel_Rarely,Sales,9,2,Medical,1,1913,Female,4,Sales Executive,Single,59570,4.0,Y,14,8,1,7.0,2,1,0,0,Yes
7.7364647478802775,6,2,4,2.0,1.0,3.0,36,Travel_Rarely,Research & Development,23,3,Life Sciences,1,2386,Female,3,Sales Executive,Married,21320,4.0,Y,20,8,0,9.0,1,3,0,2,No
6.922603748326389,20,3,3,2.0,3.0,3.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,4024,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,No
7.554447791164445,15,1,3,1.0,2.0,4.0,31,Travel_Rarely,Sales,20,3,Technical Degree,1,759,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,Yes
10.246797188755,15,3,3,4.0,4.0,3.0,44,Travel_Rarely,Research & Development,16,3,Life Sciences,1,1963,Female,1,Healthcare Representative,Married,80200,3.0,Y,11,8,1,23.0,2,12,11,11,No
5.665644801427778,21,3,3,4.0,3.0,3.0,27,Travel_Frequently,Research & Development,18,2,Medical,1,2895,Female,1,Laboratory Technician,Single,65160,1.0,Y,19,8,1,7.0,4,7,0,7,No
6.779755689424166,21,2,3,2.0,3.0,4.0,35,Travel_Rarely,Research & Development,8,1,Technical Degree,1,1045,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3,No
6.156912092815555,17,3,3,4.0,4.0,2.0,36,Travel_Rarely,Research & Development,4,2,Life Sciences,1,516,Female,2,Human Resources,Single,44780,0.0,Y,18,8,1,15.0,3,14,7,8,No
6.849281570727222,16,3,3,2.0,3.0,3.0,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,1661,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,No
6.7622010263275,4,3,4,3.0,3.0,3.0,34,Non-Travel,Research & Development,28,3,Medical,1,1606,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,No
7.457330432842222,5,3,3,3.0,1.0,2.0,37,Travel_Rarely,Research & Development,22,5,Medical,1,4401,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2,No
6.249586122266667,18,3,4,3.0,2.0,4.0,33,Non-Travel,Sales,7,3,Life Sciences,1,2804,Male,2,Sales Executive,Married,112450,0.0,Y,21,8,0,8.0,3,7,0,7,No
6.253131414546944,17,2,3,4.0,3.0,3.0,36,Travel_Rarely,Sales,1,3,Marketing,1,2155,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,No
9.496305220883333,8,2,4,3.0,4.0,2.0,35,Non-Travel,Research & Development,1,1,Life Sciences,1,3571,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12,No
7.567716421240278,14,3,3,1.0,3.0,3.0,48,Travel_Rarely,Human Resources,2,4,Medical,1,1948,Male,2,Sales Executive,Single,45540,2.0,Y,11,8,2,19.0,3,2,2,2,No
9.624552655064445,18,3,3,1.0,1.0,3.0,33,Travel_Frequently,Research & Development,15,4,Medical,1,3197,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7,Yes
8.842529004908334,10,3,3,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1102,Female,3,Laboratory Technician,Married,25850,3.0,Y,12,8,0,9.0,5,4,0,1,No
5.900523203926666,20,2,3,1.0,2.0,3.0,27,Travel_Rarely,Sales,5,4,Medical,1,4157,Female,4,Manufacturing Director,Married,44000,9.0,Y,17,8,1,6.0,3,2,2,2,No
8.398550870147222,11,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,2,Life Sciences,1,3318,Female,1,Healthcare Representative,Married,31400,1.0,Y,13,8,1,17.0,2,17,5,15,No
9.591868585452778,13,2,3,2.0,1.0,2.0,30,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3413,Female,5,Healthcare Representative,Married,56050,0.0,Y,12,8,1,9.0,0,8,1,7,No
6.996695671575,10,3,3,3.0,3.0,2.0,38,Travel_Rarely,Research & Development,5,3,Technical Degree,1,1997,Male,1,Sales Executive,Married,63490,,Y,11,8,0,20.0,3,19,1,9,No
7.114261490405833,6,3,3,3.0,2.0,3.0,32,Travel_Frequently,Sales,10,3,Life Sciences,1,3563,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2,No
7.618229585006667,15,3,3,4.0,4.0,1.0,42,Travel_Frequently,Human Resources,1,4,Technical Degree,1,2306,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9,No
5.505445113788333,21,3,3,1.0,4.0,3.0,44,Travel_Rarely,Research & Development,21,4,Life Sciences,1,2141,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5,Yes
7.106448014279167,13,3,3,1.0,2.0,3.0,35,Travel_Rarely,Human Resources,3,4,Human Resources,1,2693,Male,2,Manager,Married,32940,0.0,Y,11,8,0,6.0,2,5,0,3,No
6.830069165550833,13,3,3,2.0,4.0,3.0,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4227,Male,2,Sales Representative,Married,43200,,Y,17,8,0,5.0,2,1,0,0,No
6.4231548415883335,10,3,3,2.0,2.0,3.0,46,Non-Travel,Research & Development,9,2,Life Sciences,1,2498,Male,2,Manufacturing Director,Single,57310,8.0,Y,17,8,0,6.0,2,2,2,2,No
7.963643462739722,13,3,3,3.0,,3.0,40,Travel_Rarely,Sales,5,5,Life Sciences,1,3779,Male,1,Manufacturing Director,Single,52310,1.0,Y,12,8,2,21.0,4,21,7,7,No
7.210163989290278,7,2,3,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,28,4,Technical Degree,1,2404,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2,No
5.532923917893611,20,2,3,1.0,3.0,3.0,26,Travel_Rarely,Research & Development,9,4,Medical,1,203,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,No
7.204763498438056,10,3,3,3.0,4.0,3.0,42,Travel_Rarely,Research & Development,28,4,Life Sciences,1,1701,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2,No
9.972300312360277,15,3,3,2.0,4.0,4.0,45,Travel_Rarely,Research & Development,1,2,Life Sciences,1,780,Female,1,Research Scientist,Married,184300,4.0,Y,12,8,1,10.0,5,3,1,2,No
7.365792057117222,14,2,3,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,2,2,Medical,1,2390,Male,3,Sales Executive,Divorced,43770,5.0,Y,12,8,1,19.0,2,14,1,11,No
8.754585006693333,17,2,4,2.0,3.0,3.0,50,Travel_Frequently,Research & Development,3,3,Other,1,2351,Male,2,Research Scientist,Married,42940,2.0,Y,20,8,0,32.0,2,30,12,13,No
6.011343150379167,15,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,11,4,Medical,1,2690,Male,2,Laboratory Technician,Divorced,171690,1.0,Y,17,8,2,1.0,2,1,0,0,No
6.940734047300277,15,3,3,2.0,3.0,3.0,36,Travel_Rarely,Human Resources,1,3,Human Resources,1,2334,Male,1,Research Scientist,Single,23770,6.0,Y,13,8,2,15.0,3,1,0,0,No
7.188787371708889,10,3,3,1.0,1.0,2.0,51,Travel_Frequently,Research & Development,1,3,Life Sciences,1,1323,Female,1,Sales Executive,Single,20730,3.0,Y,14,8,1,23.0,4,13,12,8,No
6.8974219098616665,12,2,3,4.0,4.0,2.0,32,Travel_Frequently,Research & Development,9,2,Medical,1,2688,Female,2,Research Scientist,Single,35000,0.0,Y,16,8,1,8.0,2,7,3,6,No
5.667801204819167,18,2,3,3.0,4.0,3.0,34,Travel_Frequently,Sales,28,4,Marketing,1,3829,Male,5,Manufacturing Director,Divorced,103250,1.0,Y,11,8,1,9.0,3,9,7,2,No
7.239404283801667,14,2,3,3.0,1.0,3.0,41,Travel_Frequently,Sales,1,4,Other,1,703,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,No
5.9562382864791665,6,3,3,3.0,4.0,3.0,31,Travel_Rarely,Research & Development,27,3,Medical,1,2758,Female,2,Research Director,Single,21320,1.0,Y,18,8,0,11.0,3,11,1,8,No
6.2778145917,17,2,4,2.0,2.0,3.0,47,Travel_Rarely,Research & Development,1,4,Medical,1,2407,Male,3,Laboratory Technician,Divorced,183030,6.0,Y,22,8,1,29.0,2,3,1,2,No
5.900896921017222,16,2,4,4.0,3.0,2.0,29,Non-Travel,Sales,22,4,Marketing,1,92,Male,2,Human Resources,Married,57360,1.0,Y,22,8,0,4.0,1,4,0,2,No
9.6150401606425,14,3,3,4.0,1.0,3.0,34,Non-Travel,Research & Development,27,2,Life Sciences,1,1096,Female,1,Sales Representative,Married,36920,1.0,Y,12,8,1,5.0,5,5,3,0,Yes
7.419226907630278,6,3,3,3.0,4.0,3.0,29,Travel_Frequently,Research & Development,29,1,Life Sciences,1,3380,Male,1,Sales Representative,Married,192020,1.0,Y,12,8,0,3.0,5,3,0,2,No
5.896431280678056,5,3,3,2.0,4.0,3.0,33,Travel_Rarely,Research & Development,1,4,Medical,1,437,Female,4,Manufacturing Director,Single,44650,0.0,Y,13,8,0,6.0,3,5,1,4,No
6.714306113342222,21,3,4,2.0,1.0,2.0,22,Travel_Rarely,Research & Development,8,3,Other,1,477,Male,2,Sales Representative,Married,49070,,Y,21,8,1,4.0,2,4,1,1,No
5.690615796519166,12,3,3,,2.0,3.0,45,Travel_Frequently,Research & Development,19,3,Medical,1,2149,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,No
6.639234716644166,5,3,3,1.0,1.0,3.0,40,Travel_Rarely,Research & Development,3,3,Other,1,1091,Male,1,Sales Executive,Divorced,68330,2.0,Y,13,8,0,22.0,3,19,11,16,No
10.025922579205556,15,4,3,2.0,1.0,3.0,29,Travel_Rarely,Sales,2,4,Marketing,1,3272,Female,4,Research Scientist,Married,106500,1.0,Y,13,8,2,1.0,2,1,0,0,Yes
7.214694332886944,17,4,4,4.0,4.0,2.0,50,Travel_Rarely,Research & Development,11,2,Life Sciences,1,4386,Male,2,Sales Executive,Divorced,62940,3.0,Y,23,8,1,32.0,2,7,0,6,No
8.163865461847223,10,4,3,3.0,4.0,3.0,44,Travel_Rarely,Human Resources,1,3,Life Sciences,1,957,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7,No
7.0159772423025,10,3,3,1.0,4.0,3.0,26,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2331,Male,1,Research Director,Married,32940,1.0,Y,11,8,0,1.0,6,1,0,0,No
5.4792871485941665,22,3,3,4.0,3.0,3.0,36,Travel_Rarely,Sales,15,2,Life Sciences,1,1590,Male,1,Sales Executive,Married,96790,4.0,Y,12,8,0,6.0,1,2,2,2,No
6.605649263721389,16,3,3,4.0,3.0,2.0,31,Non-Travel,Research & Development,1,2,Technical Degree,1,3362,Female,2,Sales Executive,Married,27930,1.0,Y,16,8,0,9.0,4,9,0,0,No
6.839363007585833,8,2,4,3.0,4.0,2.0,23,Travel_Rarely,Research & Development,20,4,Life Sciences,1,1558,Male,1,Manufacturing Director,Divorced,53990,1.0,Y,23,8,0,4.0,2,4,0,2,No
8.640535475234167,12,3,3,4.0,1.0,3.0,52,Travel_Rarely,Sales,2,1,Medical,1,3151,Male,1,Laboratory Technician,Divorced,99800,3.0,Y,11,8,1,18.0,2,10,6,9,No
7.6112918340025,11,2,3,3.0,3.0,3.0,30,Non-Travel,Research & Development,17,4,Life Sciences,1,4364,Male,2,Healthcare Representative,Single,64300,1.0,Y,12,8,1,12.0,2,11,5,8,No
6.448882195448333,22,2,3,2.0,2.0,3.0,51,Travel_Frequently,Research & Development,20,3,Medical,1,3670,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,No
7.215689424363889,21,3,3,1.0,1.0,3.0,46,Travel_Rarely,Research & Development,23,1,Life Sciences,1,2540,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,No
7.382344935296667,4,3,3,3.0,2.0,4.0,34,Travel_Frequently,Sales,1,3,Life Sciences,1,3606,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,No
6.160146140115834,12,3,3,3.0,3.0,4.0,40,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3728,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2,No
6.408226238286389,17,3,3,3.0,,1.0,34,Travel_Rarely,Sales,2,5,Life Sciences,1,3296,Male,4,Research Scientist,Married,23230,0.0,Y,17,8,0,4.0,2,3,0,2,No
6.130653726015,20,3,3,3.0,3.0,2.0,28,Non-Travel,Research & Development,21,1,Medical,1,2594,Male,3,Research Scientist,Single,79780,1.0,Y,16,8,2,5.0,2,5,1,4,No
6.852812360553056,15,4,3,4.0,4.0,1.0,38,Travel_Rarely,Human Resources,25,1,Human Resources,1,4352,Female,1,Manufacturing Director,Married,78470,3.0,Y,14,8,1,9.0,3,7,1,7,No
10.034975457385,8,4,3,3.0,4.0,3.0,31,Travel_Rarely,Sales,2,5,Life Sciences,1,2863,Male,2,Sales Representative,Married,27280,8.0,Y,11,8,0,7.0,3,4,0,2,No
6.254037260151667,13,3,3,4.0,2.0,1.0,24,Travel_Rarely,Human Resources,28,4,Human Resources,1,3554,Male,3,Manufacturing Director,Married,28860,1.0,Y,19,8,1,1.0,5,1,0,0,Yes
10.126904283801666,13,3,3,3.0,3.0,3.0,28,Travel_Frequently,Sales,6,4,Life Sciences,1,570,Male,1,Manager,Divorced,52530,1.0,Y,15,8,0,3.0,2,3,0,2,No
8.264600624720833,15,3,3,1.0,3.0,2.0,45,Travel_Rarely,Research & Development,22,3,Life Sciences,1,2067,Female,2,Sales Representative,Married,132120,4.0,Y,13,8,0,7.0,4,3,0,2,No
7.791584114234444,12,2,3,3.0,4.0,3.0,30,Travel_Frequently,Sales,3,2,Marketing,1,1598,Male,3,Research Scientist,Single,11290,9.0,Y,19,8,0,3.0,2,1,0,0,Yes
6.256866354306111,6,3,3,3.0,2.0,4.0,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1647,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,No
6.629110887996389,7,2,3,4.0,4.0,3.0,38,Travel_Rarely,Sales,2,3,Marketing,1,1500,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2,No
6.021651048638889,11,3,3,2.0,4.0,3.0,29,Travel_Frequently,Sales,15,4,Medical,1,4380,Female,1,Sales Executive,Married,49680,1.0,Y,19,8,3,11.0,4,11,4,1,No
10.07705488621139,3,3,3,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3481,Male,4,Manufacturing Director,Single,29040,4.0,Y,13,8,0,5.0,2,2,2,2,Yes
6.272836903168056,12,2,3,2.0,1.0,3.0,38,Travel_Rarely,Sales,2,4,Life Sciences,1,706,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,No
5.854153279785556,14,3,3,4.0,4.0,3.0,30,Travel_Rarely,Research & Development,13,3,Life Sciences,1,1537,Female,4,Research Director,Married,41970,1.0,Y,13,8,0,11.0,3,10,1,9,No
6.544084114234445,6,3,4,2.0,2.0,3.0,45,Travel_Rarely,Research & Development,16,1,Medical,1,1972,Male,2,Sales Executive,Single,54840,1.0,Y,20,8,3,6.0,6,6,0,4,No
9.130344712181945,7,3,3,2.0,3.0,3.0,29,Travel_Rarely,Sales,3,3,Marketing,1,388,Male,3,Laboratory Technician,Divorced,59160,6.0,Y,12,8,0,5.0,2,3,0,2,Yes
5.816046407853611,12,3,3,1.0,3.0,2.0,51,Travel_Rarely,Sales,16,3,Medical,1,3299,Male,3,Research Scientist,Married,94390,2.0,Y,15,8,3,29.0,0,20,4,17,No
6.884605087014722,14,2,3,3.0,3.0,3.0,29,Travel_Rarely,Research & Development,20,1,Medical,1,915,Female,2,Manager,Single,41630,9.0,Y,15,8,1,8.0,4,5,1,4,No
10.187155287817777,12,2,3,2.0,2.0,3.0,36,Travel_Rarely,Research & Development,8,3,Life Sciences,1,254,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2,No
5.93510821062,11,3,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,11,2,Technical Degree,1,4311,Male,4,Laboratory Technician,Married,52950,7.0,Y,18,8,0,15.0,4,12,2,11,No
8.011560687193056,14,4,3,3.0,1.0,2.0,58,Travel_Rarely,Sales,1,4,Technical Degree,1,2179,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,Yes
7.571142347166389,10,3,3,1.0,3.0,2.0,27,Travel_Rarely,Sales,22,4,Medical,1,228,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,No
6.777565818830833,15,3,3,3.0,4.0,3.0,59,Non-Travel,Research & Development,12,2,Life Sciences,1,1318,Male,2,Sales Executive,Married,47230,9.0,Y,14,8,0,30.0,0,3,2,2,No
7.336194779116389,5,2,3,4.0,1.0,4.0,42,Non-Travel,Research & Development,5,4,Medical,1,3561,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3,No
6.505387103971389,6,4,3,3.0,3.0,3.0,35,Non-Travel,Research & Development,2,1,Medical,1,1728,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0,No
6.7974966532797225,11,3,3,1.0,3.0,3.0,37,Travel_Frequently,Sales,2,3,Marketing,1,4403,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0,Yes
9.602454261490278,8,1,3,4.0,3.0,3.0,48,Travel_Frequently,Sales,10,2,Marketing,1,3887,Male,1,Healthcare Representative,Married,63470,2.0,Y,12,8,1,19.0,3,9,7,7,Yes
5.8674062918338885,6,3,4,1.0,4.0,3.0,44,Travel_Rarely,Human Resources,4,4,Life Sciences,1,3574,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,No
6.033892235608889,9,4,3,3.0,2.0,3.0,50,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4318,Female,2,Manufacturing Director,Single,43740,3.0,Y,15,8,1,21.0,5,5,4,4,No
5.634441097724166,15,3,3,3.0,1.0,4.0,52,Travel_Rarely,Sales,21,5,Technical Degree,1,3244,Male,3,Manager,Married,28890,1.0,Y,11,8,1,34.0,2,34,1,16,No
8.193192771084167,11,3,3,4.0,1.0,3.0,40,Travel_Frequently,Research & Development,3,4,Medical,1,1746,Female,3,Human Resources,Married,51260,5.0,Y,18,8,0,20.0,2,18,1,12,No
6.493488398036389,15,3,4,4.0,2.0,2.0,53,Travel_Rarely,Research & Development,2,4,Technical Degree,1,786,Male,2,Manager,Single,116910,4.0,Y,20,8,0,35.0,2,9,8,8,No
6.567718652387223,22,4,3,2.0,4.0,3.0,42,Travel_Rarely,Sales,21,2,Life Sciences,1,3507,Female,1,Healthcare Representative,Single,22010,4.0,Y,12,8,1,16.0,3,1,0,0,No
7.1347713074519445,20,3,3,1.0,2.0,3.0,38,Non-Travel,Sales,6,4,Marketing,1,2502,Male,3,Sales Executive,Divorced,73360,5.0,Y,11,8,0,13.0,3,11,3,8,No
6.205682730923611,17,3,3,1.0,3.0,1.0,39,Travel_Frequently,Research & Development,2,3,Technical Degree,1,902,Female,2,Manager,Single,131940,0.0,Y,11,8,0,10.0,2,9,3,8,No
7.508684738955556,11,3,4,3.0,1.0,3.0,34,Travel_Rarely,Sales,9,2,Medical,1,1329,Male,2,Healthcare Representative,Single,48760,2.0,Y,21,8,1,14.0,3,11,5,8,No
5.7542179830430555,11,3,3,1.0,1.0,3.0,36,Non-Travel,Research & Development,10,4,Technical Degree,1,284,Female,2,Research Scientist,Married,41520,9.0,Y,19,8,1,10.0,3,8,0,5,No
5.867603748326389,10,3,3,1.0,4.0,3.0,42,Travel_Rarely,Sales,2,2,Medical,1,99,Female,1,Laboratory Technician,Single,21330,3.0,Y,13,8,2,14.0,2,1,0,0,No
6.284557117358055,23,2,3,3.0,3.0,3.0,42,Travel_Rarely,Sales,11,1,Technical Degree,1,3355,Male,2,Human Resources,Single,59400,7.0,Y,16,8,0,10.0,2,5,0,3,No
8.08146140116,12,3,3,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4155,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0,Yes
7.862736501561667,5,4,3,3.0,3.0,2.0,37,Travel_Rarely,Research & Development,29,4,Technical Degree,1,2371,Male,1,Laboratory Technician,Married,78800,3.0,Y,12,8,1,9.0,2,4,0,2,No
9.6303792949575,16,3,3,2.0,2.0,3.0,46,Travel_Rarely,Research & Development,9,3,Medical,1,2762,Male,3,Manager,Divorced,164370,8.0,Y,15,8,1,16.0,0,4,0,2,No
6.100640339134166,6,3,3,3.0,1.0,2.0,30,Travel_Rarely,Research & Development,8,3,Medical,1,525,Female,1,Sales Executive,Married,183000,0.0,Y,14,8,0,7.0,6,6,0,2,No
10.43528558679139,8,1,3,4.0,3.0,3.0,49,Travel_Rarely,Sales,21,1,Life Sciences,1,216,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,No
7.054612896028333,20,1,3,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,4103,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,No
5.763994868362222,9,3,3,3.0,3.0,3.0,26,Travel_Rarely,Sales,28,3,Medical,1,3038,Female,5,Laboratory Technician,Married,51510,1.0,Y,15,8,3,8.0,3,8,7,7,No
6.477823516287223,4,3,3,4.0,4.0,3.0,45,Non-Travel,Research & Development,2,3,Medical,1,2901,Female,2,Research Scientist,Single,103680,6.0,Y,12,8,2,23.0,2,19,12,8,No
6.998694779116389,14,3,3,1.0,2.0,3.0,43,Travel_Rarely,Sales,10,2,Life Sciences,1,133,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9,No
6.285371485943611,16,3,3,2.0,2.0,1.0,51,Travel_Rarely,Research & Development,2,1,Medical,1,4366,Female,1,Manufacturing Director,Married,39070,5.0,Y,13,8,0,16.0,2,10,4,7,No
6.029294957608055,10,3,3,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,2,2,Medical,1,2396,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4,No
6.885947121820555,7,3,3,2.0,1.0,3.0,25,Non-Travel,Research & Development,7,4,Medical,1,2950,Female,4,Laboratory Technician,Divorced,134640,1.0,Y,13,8,1,6.0,2,6,1,5,No
6.760519857206389,15,3,3,2.0,3.0,3.0,29,Travel_Rarely,Research & Development,8,3,Medical,1,1633,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,No
6.567639446675556,18,4,3,4.0,3.0,2.0,58,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1311,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,No
9.680381526104167,11,1,3,2.0,1.0,,37,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1408,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7,No
7.113247434181111,10,2,3,2.0,3.0,4.0,35,Travel_Rarely,Research & Development,8,1,Technical Degree,1,2515,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3,No
10.276171352074723,5,3,3,1.0,1.0,1.0,40,Travel_Rarely,Sales,16,4,Marketing,1,914,Male,1,Research Director,Single,36330,3.0,Y,16,8,2,10.0,0,4,0,3,Yes
5.661257251226944,18,2,3,2.0,2.0,3.0,37,Travel_Rarely,Research & Development,17,3,Life Sciences,1,1260,Female,3,Sales Executive,Married,20640,4.0,Y,16,8,0,8.0,3,1,0,0,No
6.844675368139167,10,2,4,3.0,4.0,2.0,23,Travel_Rarely,Research & Development,20,4,Life Sciences,1,3028,Male,1,Manufacturing Director,Divorced,53990,1.0,Y,23,8,0,4.0,2,4,0,2,No
10.903669120928056,2,3,3,1.0,4.0,2.0,44,Travel_Rarely,Research & Development,22,3,Medical,1,1844,Female,1,Laboratory Technician,Married,104530,2.0,Y,11,8,1,10.0,2,3,0,2,No
5.908809683176944,13,3,3,2.0,4.0,4.0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1079,Female,1,Human Resources,Married,27810,8.0,Y,13,8,1,19.0,2,5,0,4,No
9.613278670236388,17,3,3,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,1,1138,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8,Yes
7.304058456046389,19,4,3,3.0,4.0,3.0,38,Travel_Rarely,Sales,4,4,Life Sciences,1,4332,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1,No
6.2751695671575,16,3,3,2.0,2.0,2.0,42,Travel_Rarely,Human Resources,1,3,Other,1,2476,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,No
7.400677153056667,16,2,3,1.0,1.0,3.0,45,Non-Travel,Sales,2,4,Life Sciences,1,886,Male,2,Manufacturing Director,Married,58550,1.0,Y,14,8,1,10.0,3,10,4,5,No
